id,date_sold,bedrooms,bathrooms,m2_living,m2_total,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_total15,price
4307301160,22/07/2014,4,3,211.82,380.53,2,0,0,3,7,211.82,0.0,2003,0,98056,47.4834,-122.182,211.82,334.45,349000
2402100575,13/06/2014,6,4,279.64,405.05,2,0,0,3,9,185.8,93.83,2014,0,98103,47.6873,-122.333,148.64,479.38,1130000
4307350990,09/03/2015,3,3,147.71,323.3,2,0,0,3,7,147.71,0.0,2004,0,98056,47.4805,-122.178,156.08,323.3,320000
2873000260,05/03/2015,3,1,116.13,669.83,1,0,0,4,7,116.13,0.0,1968,0,98031,47.4169,-122.168,93.83,669.83,150000
795001600,25/11/2014,3,1,158.86,946.67,1,0,0,3,6,121.7,37.16,1949,0,98168,47.506,-122.331,111.48,580.73,340000
98030140,13/10/2014,4,4,304.72,784.84,2,0,0,3,10,304.72,0.0,2007,0,98075,47.5818,-121.973,346.53,746.01,785500
5409800140,17/02/2015,4,3,312.34,799.05,2,0,0,3,8,312.34,0.0,2004,0,98003,47.2592,-122.304,257.34,799.05,410500
9253900354,01/07/2014,3,3,204.38,1021.92,2,0,2,3,9,204.38,0.0,1978,0,98008,47.5916,-122.112,204.38,1193.89,580000
3319500922,21/04/2015,2,2,77.11,85.47,2,0,0,3,7,77.11,0.0,2005,0,98144,47.5998,-122.306,77.11,111.48,345000
3404700041,29/09/2014,3,3,200.67,3437.38,2,0,0,4,7,163.51,37.16,1933,0,98052,47.7297,-122.139,235.97,3437.38,550000
2314300200,21/10/2014,4,3,239.69,678.09,2,0,0,3,8,239.69,0.0,1998,0,98058,47.4646,-122.15,209.03,572.74,449500
9265700045,24/06/2014,3,1,199.74,650.97,1,0,0,3,6,199.74,0.0,1954,0,98177,47.7615,-122.362,159.79,836.12,300000
3528000260,11/11/2014,4,3,326.09,2606.09,2,0,0,3,10,326.09,0.0,1988,0,98053,47.6671,-122.057,268.49,2628.67,915000
3066120030,27/01/2015,4,4,353.96,921.22,2,0,0,3,11,353.96,0.0,1989,0,98040,47.5739,-122.234,282.42,1045.15,1580000
4278900055,28/05/2014,4,3,187.66,255.48,1,0,0,3,8,93.83,93.83,1917,2014,98122,47.6053,-122.291,170.94,371.61,599000
9512000140,05/05/2014,4,3,196.95,947.79,1,0,0,4,7,150.5,46.45,1960,0,98005,47.5858,-122.17,145.86,999.81,755000
6381500505,02/04/2015,3,1,116.13,664.9,1,0,0,3,7,116.13,0.0,1944,2010,98125,47.7323,-122.304,120.77,631.36,400000
1697000400,30/03/2015,3,1,91.04,846.8,1,0,0,3,7,91.04,0.0,1968,0,98198,47.3737,-122.312,136.57,809.74,133000
2548100140,16/01/2015,4,2,116.13,780.38,1,0,0,3,7,89.19,26.94,1951,0,98155,47.7505,-122.315,144.93,780.38,330000
7225000140,18/02/2015,4,1,102.19,464.51,2,0,0,5,6,102.19,0.0,1904,0,98055,47.4868,-122.204,144.93,449.46,330000
2126049032,05/09/2014,3,2,123.56,874.86,1,0,0,5,6,65.96,57.6,1936,0,98125,47.7231,-122.301,157.0,737.37,375000
3876300890,11/12/2014,4,3,237.83,832.03,1,0,0,4,7,139.35,98.48,1968,0,98034,47.7278,-122.177,211.82,857.86,485000
7715800710,22/07/2014,4,3,171.87,1045.15,2,0,0,3,7,112.41,59.46,1981,0,98074,47.6264,-122.062,153.29,708.19,470000
2397101200,21/12/2014,4,3,259.2,334.45,2,0,0,3,8,174.66,84.54,1905,2013,98119,47.6362,-122.363,126.35,334.45,1050000
5100401160,07/07/2014,4,1,154.22,437.01,2,0,0,3,7,117.06,37.16,1930,0,98115,47.6918,-122.32,126.35,502.88,548800
2741100800,08/07/2014,2,1,100.33,248.42,1,0,0,4,6,66.89,33.44,1919,0,98108,47.5595,-122.317,116.13,464.51,315000
34001160,19/09/2014,3,2,281.49,870.87,1,0,1,4,7,195.09,86.4,1959,0,98136,47.5289,-122.391,184.88,558.53,590000
5637200200,23/05/2014,4,3,221.11,1121.05,2,0,0,3,7,221.11,0.0,2002,0,98059,47.4873,-122.144,216.46,800.91,439950
3410600335,03/06/2014,3,2,209.03,2446.77,1,0,0,3,8,209.03,0.0,1980,0,98092,47.3032,-122.123,170.01,2446.77,325000
8024201370,08/12/2014,2,1,81.75,474.82,1,0,0,3,6,81.75,0.0,1931,0,98115,47.6997,-122.314,127.28,474.82,400000
3066410800,11/12/2014,4,3,257.34,933.76,2,0,0,3,10,257.34,0.0,1987,0,98074,47.6288,-122.043,253.62,991.73,685000
5306100240,18/09/2014,3,2,124.49,947.6,2,0,0,3,7,124.49,0.0,1953,0,98133,47.7756,-122.351,131.92,947.6,339950
9334800140,23/10/2014,3,2,154.22,758.08,1,0,0,4,7,154.22,0.0,1951,0,98166,47.4608,-122.358,138.42,752.51,315000
7203101260,11/02/2015,3,3,158.86,352.56,2,0,0,3,7,158.86,0.0,2009,0,98053,47.6968,-122.024,148.64,354.98,411753
7577700070,28/08/2014,2,2,150.5,453.27,1,0,0,3,7,96.62,53.88,1924,2011,98116,47.5703,-122.385,139.35,464.51,577000
6072100140,17/10/2014,3,2,142.14,820.23,1,0,0,5,8,142.14,0.0,1972,0,98006,47.545,-122.171,191.38,857.12,500000
3874000240,02/12/2014,3,2,133.78,939.33,1,0,0,3,7,133.78,0.0,1963,0,98001,47.345,-122.283,146.79,947.6,210000
6151800135,27/08/2014,4,2,187.66,1497.58,1,0,0,3,7,187.66,0.0,1969,0,98010,47.3413,-122.048,180.23,1518.95,640000
1826049225,17/04/2015,4,2,173.73,804.81,1,0,0,5,7,173.73,0.0,1949,0,98133,47.7366,-122.35,144.93,724.64,460000
8150100240,18/02/2015,2,1,57.6,442.21,1,0,0,3,6,57.6,0.0,1941,0,98126,47.5286,-122.376,57.6,442.21,265000
5152960710,14/05/2014,5,5,536.42,2942.68,1,0,2,3,11,417.13,119.29,1984,0,98003,47.3466,-122.323,302.86,1226.31,740000
4027701275,18/07/2014,3,1,115.2,575.53,1,0,0,3,6,115.2,0.0,1948,0,98028,47.7681,-122.266,163.51,1029.36,230000
1545807990,17/02/2015,3,2,175.59,990.43,1,0,0,5,7,135.64,39.95,1978,0,98038,47.3583,-122.056,156.08,892.23,315000
1726069179,23/12/2014,3,2,223.89,4808.9,1,0,0,4,8,130.99,92.9,1981,0,98077,47.7429,-122.056,223.89,4571.44,432000
3905100070,03/02/2015,3,3,142.14,370.12,2,0,0,3,8,142.14,0.0,1995,0,98029,47.569,-122.007,159.79,372.07,467000
7316400070,25/09/2014,5,4,260.13,919.73,1,0,0,3,7,260.13,0.0,1964,0,98023,47.319,-122.344,157.93,1226.31,255000
2113700335,08/04/2015,3,2,135.64,590.86,1,0,2,3,7,93.83,41.81,1979,0,98106,47.5311,-122.353,130.06,393.91,316500
3972900160,03/04/2015,4,2,146.79,580.64,1,0,0,3,7,79.9,66.89,1977,0,98155,47.7659,-122.31,146.79,580.64,190000
2767603215,16/05/2014,3,2,134.71,222.97,2,0,0,3,8,134.71,0.0,1900,2003,98107,47.6726,-122.381,134.71,397.16,490000
3664500041,17/04/2015,4,2,184.88,2155.33,1,0,0,4,7,184.88,0.0,1976,0,98059,47.486,-122.129,181.16,1583.05,378000
5379804150,11/02/2015,6,4,415.27,1660.81,3,0,3,3,9,300.07,115.2,2013,0,98188,47.4514,-122.273,166.3,1696.4,598800
9188200570,02/09/2014,5,3,183.95,359.35,1,0,0,3,7,113.34,70.61,1990,0,98118,47.5173,-122.275,183.02,359.35,333800
3905010140,29/05/2014,4,3,271.27,920.1,2,0,0,4,9,271.27,0.0,1990,0,98029,47.5759,-121.995,168.15,521.83,690000
5141000685,21/10/2014,4,2,154.22,575.99,1,0,0,4,6,77.11,77.11,1948,0,98108,47.56,-122.316,165.37,554.44,320000
6738700320,14/04/2015,4,4,296.36,557.41,2,0,3,4,9,223.89,72.46,1912,0,98144,47.5846,-122.29,263.84,371.61,1250000
1246700152,21/07/2014,3,2,144.93,891.86,1,0,0,4,7,144.93,0.0,1961,0,98033,47.6918,-122.163,141.21,929.02,335000
2926069062,11/08/2014,3,3,283.35,3151.24,1,0,0,3,8,283.35,0.0,2004,0,98052,47.7034,-122.072,183.02,5665.55,840000
6114400136,14/07/2014,4,3,281.49,2023.41,2,0,0,3,8,281.49,0.0,1986,0,98166,47.4481,-122.338,280.56,2603.77,608250
6127010800,09/06/2014,3,3,209.96,386.94,2,0,0,3,7,209.96,0.0,2005,0,98075,47.5922,-122.008,257.34,424.19,550000
4222000320,22/04/2015,3,1,117.06,735.79,1,0,0,3,7,117.06,0.0,1966,0,98003,47.3452,-122.308,120.77,735.79,240000
2600010070,14/04/2015,3,3,313.08,1092.25,2,0,2,4,9,313.08,0.0,1980,0,98006,47.5573,-122.16,249.91,975.47,998000
3826500570,29/08/2014,3,2,138.42,743.22,1,0,0,3,8,138.42,0.0,1978,0,98030,47.3817,-122.166,161.65,758.55,275000
8159620160,24/04/2015,3,3,145.86,863.25,1,0,0,3,7,103.12,42.74,1977,0,98001,47.3386,-122.272,136.57,856.74,284200
1118001805,24/07/2014,4,4,417.13,708.19,2,0,0,4,10,287.07,130.06,1941,0,98112,47.6315,-122.29,349.31,710.98,1720000
3398800055,19/11/2014,4,4,379.97,2306.3,2,0,0,4,11,315.87,64.1,1926,0,98102,47.6338,-122.319,363.25,1068.38,2400000
3528000510,05/09/2014,5,3,385.54,8971.94,2,0,0,3,10,385.54,0.0,1988,0,98053,47.6664,-122.045,308.44,3790.69,930800
627300105,29/07/2014,4,3,269.42,966.18,1,0,3,5,8,142.14,127.28,1959,0,98008,47.5854,-122.114,261.98,966.18,930000
3279000070,28/08/2014,4,2,132.85,815.22,1,0,0,3,7,95.69,37.16,1979,0,98023,47.3034,-122.383,129.13,724.64,215000
1922039062,20/04/2015,2,2,93.65,2460.7,1,1,4,4,6,93.65,0.0,1943,2002,98070,47.3853,-122.479,105.17,2236.99,480000
312000135,20/05/2014,2,2,137.5,475.66,1,0,0,4,6,78.04,59.46,1951,0,98116,47.558,-122.392,101.26,475.66,483945
6054650510,09/06/2014,3,2,115.2,747.86,1,0,0,4,7,115.2,0.0,1978,0,98074,47.6108,-122.044,127.28,915.64,347000
3279000240,30/03/2015,3,2,127.28,906.73,1,0,0,4,7,103.12,24.15,1979,0,98023,47.3009,-122.384,152.36,839.84,232500
1402000070,20/05/2014,4,3,164.44,3078.04,1,0,0,4,8,110.55,53.88,1965,0,98058,47.4413,-122.151,231.33,1858.05,390000
1562200240,18/09/2014,3,3,200.67,1426.98,1,0,0,3,8,130.99,69.68,1965,2000,98007,47.6232,-122.138,202.53,787.81,550000
3904921070,12/08/2014,4,3,217.39,833.43,2,0,0,3,9,217.39,0.0,1987,0,98029,47.5679,-122.011,233.18,856.47,590000
4045500510,21/05/2014,1,1,89.19,3803.98,1,0,0,5,5,89.19,0.0,1945,0,98014,47.6951,-121.864,122.63,1890.56,420850
8849300160,05/02/2015,4,3,211.82,760.87,1,0,3,3,7,129.13,82.68,1983,0,98188,47.4414,-122.272,184.88,836.12,345000
4123810140,27/02/2015,3,2,183.02,650.32,1,0,0,3,8,183.02,0.0,1986,0,98038,47.3744,-122.043,183.02,684.23,429800
2473251170,26/06/2014,4,2,142.14,1641.03,2,0,0,3,7,142.14,0.0,1968,0,98058,47.4549,-122.155,142.14,1079.99,302000
6430500186,04/11/2014,4,2,166.3,367.15,2,0,0,4,8,166.3,0.0,1932,0,98103,47.689,-122.352,111.48,360.09,800000
4136950140,15/12/2014,3,3,157.93,557.41,2,0,0,3,8,157.93,0.0,1997,0,98092,47.2615,-122.221,180.23,615.57,250000
1370802650,29/07/2014,3,2,247.12,418.06,1,0,0,4,7,123.56,123.56,1922,0,98199,47.6391,-122.403,166.3,464.51,605000
1721069036,29/05/2014,3,2,181.16,4854.7,1,0,0,4,8,181.16,0.0,1985,0,98042,47.3133,-122.078,227.61,4815.68,412000
8637100370,12/11/2014,3,2,124.49,526.76,2,0,0,3,6,124.49,0.0,1994,0,98055,47.4498,-122.194,119.84,454.48,252000
8952900260,19/09/2014,3,1,104.98,1161.28,2,0,0,3,7,104.98,0.0,1954,0,98118,47.5491,-122.268,211.82,812.89,375000
1972202080,10/07/2014,2,2,181.16,252.6,1,0,0,5,7,93.83,87.33,1919,0,98103,47.6513,-122.346,126.35,116.69,725000
9476200350,13/10/2014,5,4,352.1,761.8,1,0,1,3,8,196.95,155.15,2001,0,98056,47.4891,-122.19,161.65,806.02,471750
1523069204,08/12/2014,4,3,187.66,7972.22,2,0,0,3,7,187.66,0.0,1995,0,98027,47.483,-122.026,196.95,7972.22,490000
2856100125,01/10/2014,2,1,74.32,473.8,1,0,0,3,7,74.32,0.0,1945,0,98117,47.6775,-122.388,123.56,473.8,439000
2968800626,22/08/2014,4,2,164.44,825.9,1,0,0,5,6,164.44,0.0,1949,0,98166,47.4589,-122.353,93.83,707.92,355000
2129700320,05/05/2015,1,1,87.33,8093.65,1,0,0,3,6,87.33,0.0,1944,0,98019,47.7182,-121.956,179.3,15377.93,250000
8965500320,26/03/2015,4,3,209.96,1503.9,1,0,0,3,10,209.96,0.0,1984,0,98006,47.5637,-122.112,263.84,943.7,780000
952005224,05/11/2014,2,1,82.68,303.88,1,0,0,4,6,82.68,0.0,1918,0,98116,47.5631,-122.381,110.55,480.77,409000
4443801160,10/06/2014,2,1,79.9,360.46,1,0,0,4,6,79.9,0.0,1916,0,98117,47.6862,-122.391,114.27,395.76,420000
5101404170,13/11/2014,1,1,63.17,891.86,1,0,0,3,5,63.17,0.0,1947,0,98115,47.6964,-122.306,146.79,615.38,200000
1241500350,05/01/2015,2,2,197.88,3314.66,1,0,0,4,7,197.88,0.0,1963,0,98033,47.6638,-122.171,248.05,3314.66,830000
4379400560,29/05/2014,3,3,222.04,423.17,2,0,0,3,9,222.04,0.0,2006,0,98074,47.6199,-122.025,235.97,418.06,695000
629810350,21/05/2014,4,3,324.04,893.16,2,0,0,3,10,324.04,0.0,1998,0,98074,47.6055,-122.013,334.45,1011.8,815000
5466400550,13/11/2014,3,2,117.06,578.13,1,0,0,3,7,76.18,40.88,1983,0,98042,47.3574,-122.158,117.06,608.79,210000
3619600132,15/09/2014,3,2,273.13,557.41,1,0,2,4,8,147.71,125.42,1957,0,98177,47.7235,-122.369,267.56,752.51,635000
4113800550,21/07/2014,4,3,226.68,680.23,2,0,0,3,9,226.68,0.0,1991,0,98056,47.5357,-122.179,240.62,922.24,562500
7298020240,09/05/2014,4,3,241.55,1110.27,2,0,0,3,10,241.55,0.0,1988,0,98023,47.3053,-122.34,261.98,1123.47,402500
434000030,19/12/2014,3,2,193.24,652.17,1,0,0,4,7,96.62,96.62,1951,0,98115,47.6768,-122.285,178.37,650.32,555000
1138000830,09/09/2014,3,1,184.88,666.39,1,0,0,3,7,184.88,0.0,1972,0,98034,47.7116,-122.213,122.63,673.08,310000
8568000070,05/09/2014,4,3,263.84,1672.33,2,0,0,3,9,263.84,0.0,1994,0,98019,47.7359,-121.962,232.26,1672.33,500000
8822901200,23/07/2014,6,3,244.33,817.54,1,0,0,3,7,149.57,94.76,1959,0,98125,47.7166,-122.293,113.34,108.97,430000
1118002090,28/06/2014,3,5,261.98,668.9,2,0,0,4,10,228.54,33.44,1930,0,98112,47.6298,-122.29,306.58,698.81,1600000
3856901525,01/10/2014,4,1,144.93,379.04,2,0,0,3,7,144.93,0.0,1923,0,98103,47.6711,-122.331,175.59,379.04,627500
1180500070,24/11/2014,4,3,216.46,654.96,2,0,0,3,8,216.46,0.0,1998,0,98178,47.5001,-122.231,168.15,503.9,335000
7856560320,17/03/2015,4,3,308.44,1867.34,1,0,0,4,8,168.15,140.28,1981,0,98006,47.5566,-122.153,227.61,912.39,962000
5103900045,25/07/2014,3,2,160.72,1325.72,1,0,0,3,7,160.72,0.0,1959,0,98065,47.5318,-121.833,148.64,1043.48,299000
8562890370,14/04/2015,4,3,288.93,545.15,2,0,0,3,8,288.93,0.0,2001,0,98042,47.3781,-122.126,274.06,550.35,399950
8807600340,25/03/2015,3,1,114.27,897.44,1,0,0,3,7,114.27,0.0,1968,0,98053,47.6829,-122.06,128.21,940.64,322000
993002325,23/06/2014,2,2,88.26,429.67,1,0,0,4,7,88.26,0.0,1949,0,98103,47.6912,-122.34,133.78,429.67,430000
1022059082,08/05/2014,3,2,175.59,1287.63,1,0,0,5,7,175.59,0.0,1966,0,98042,47.4156,-122.149,139.35,1350.43,307000
179000350,05/11/2014,3,2,93.83,464.51,1,0,0,3,6,93.83,0.0,1943,0,98178,47.4925,-122.278,91.04,464.51,194000
3915500045,14/11/2014,3,1,93.83,797.19,1,0,0,4,6,93.83,0.0,1920,0,98002,47.3043,-122.216,98.48,961.91,180000
3578400030,18/07/2014,4,3,217.39,1243.31,1,0,0,3,8,108.7,108.7,1983,0,98074,47.6211,-122.037,168.15,1164.25,465000
9346700320,23/03/2015,4,3,228.54,863.62,2,0,0,3,9,228.54,0.0,1978,0,98007,47.6125,-122.152,253.62,919.73,722500
3856901715,24/09/2014,2,1,93.83,315.87,1,0,0,3,7,93.83,0.0,1921,0,98103,47.6711,-122.329,167.22,334.45,470450
8700120520,27/01/2015,3,3,153.29,557.41,2,0,0,3,7,153.29,0.0,1990,0,98030,47.36,-122.194,162.58,557.41,280000
7335400400,10/04/2015,4,2,133.78,622.63,1,0,0,4,7,133.78,0.0,1966,0,98002,47.3056,-122.217,95.69,622.63,176250
4319200505,17/06/2014,5,1,158.86,845.41,2,0,0,4,7,122.63,36.23,1926,0,98126,47.5379,-122.378,174.66,845.41,560000
1426049083,22/10/2014,3,3,256.41,1048.59,2,0,3,3,10,185.8,70.61,1991,0,98028,47.739,-122.264,256.41,1274.53,830000
7795400046,11/06/2014,2,1,125.42,937.94,1,0,2,4,7,125.42,0.0,1952,0,98045,47.4967,-121.778,118.91,937.85,276900
1337800045,01/10/2014,3,2,154.22,445.93,2,0,0,3,7,154.22,0.0,1906,2014,98112,47.6296,-122.308,154.22,445.93,625000
2207500695,04/03/2015,4,3,274.99,442.21,2,0,0,3,8,200.67,74.32,1900,0,98102,47.6367,-122.318,148.64,442.21,1020000
1112000125,30/09/2014,1,1,101.26,812.89,1,0,0,4,6,101.26,0.0,1924,0,98118,47.54,-122.269,170.01,464.51,463500
2472930270,05/09/2014,3,3,288.93,837.51,2,0,0,3,9,288.93,0.0,1990,0,98058,47.4369,-122.147,246.19,832.4,485000
5651500140,17/06/2014,3,2,128.21,694.54,1,0,0,3,7,128.21,0.0,1989,0,98001,47.3336,-122.272,148.64,671.4,272000
7203102080,17/12/2014,2,1,119.84,291.71,2,0,0,3,7,119.84,0.0,2008,0,98053,47.6971,-122.026,119.84,244.15,305000
3626500045,26/06/2014,3,3,183.95,1297.29,1,0,0,5,7,183.95,0.0,1959,0,98040,47.571,-122.227,189.52,1297.29,760000
3226049117,13/02/2015,2,1,80.82,569.12,1,0,0,4,7,80.82,0.0,1938,0,98125,47.7024,-122.322,150.5,569.12,387500
6699940140,08/09/2014,4,3,229.47,465.9,2,0,0,3,8,229.47,0.0,2004,0,98038,47.3457,-122.041,229.47,473.8,352000
7702600160,09/07/2014,3,2,198.81,3725.2,1,0,0,5,8,138.42,60.39,1950,0,98058,47.4296,-122.111,206.24,3286.05,507000
5379804730,18/07/2014,3,1,71.53,905.8,1,0,0,3,6,71.53,0.0,1941,0,98188,47.4509,-122.275,144.93,994.7,156000
3383900058,18/11/2014,3,4,138.42,79.62,3,0,0,3,8,113.34,25.08,2001,0,98102,47.6357,-122.324,144.0,101.45,580000
629600030,14/07/2014,4,3,233.18,3253.44,1,0,0,4,8,149.57,83.61,1977,0,98075,47.5834,-122.003,193.24,3195.65,630000
1823049171,18/12/2014,5,2,181.16,836.12,1,0,0,3,7,104.98,76.18,1964,0,98146,47.4882,-122.339,156.08,884.99,275000
3760500516,24/07/2014,5,4,334.45,1367.52,1,0,2,5,8,167.22,167.22,1960,0,98034,47.7022,-122.227,334.45,1426.79,835000
2641400160,05/12/2014,4,3,221.11,729.28,2,0,0,3,8,221.11,0.0,1995,0,98055,47.4356,-122.201,180.23,681.35,340000
534000075,06/05/2014,2,1,66.89,621.24,1,0,0,3,6,66.89,0.0,1942,0,98117,47.7001,-122.362,78.04,621.24,329350
3892500070,28/07/2014,3,4,378.11,2415.46,2,0,0,3,11,378.11,0.0,1991,0,98033,47.659,-122.174,350.24,2415.46,1480000
224069084,25/03/2015,3,1,116.13,13946.21,1,0,0,3,7,116.13,0.0,1975,0,98075,47.5956,-122.009,284.28,4650.22,475000
2767600400,18/11/2014,3,3,203.46,224.45,3,0,0,3,8,203.46,0.0,2014,0,98117,47.6758,-122.38,140.28,335.84,719950
5347200160,12/05/2014,1,1,75.25,227.7,1,0,0,5,7,75.25,0.0,1941,0,98126,47.5188,-122.376,91.04,111.3,235000
9553200125,31/03/2015,3,2,226.68,534.19,1,0,0,3,8,122.63,104.05,1939,0,98115,47.6991,-122.296,200.67,633.59,875000
5379804888,21/04/2015,4,2,161.65,850.06,1,0,0,3,7,161.65,0.0,1974,0,98188,47.4498,-122.28,143.07,849.78,380000
421079105,09/03/2015,3,3,137.5,9024.34,2,0,0,3,7,137.5,0.0,1984,0,98010,47.3317,-121.927,160.72,16389.63,325000
4215250030,19/08/2014,4,3,196.95,5300.07,2,0,0,3,9,196.95,0.0,1989,0,98072,47.7611,-122.128,308.44,3630.81,475000
2420069017,24/03/2015,1,1,83.61,405.8,1,0,0,5,6,83.61,0.0,1915,1950,98022,47.2107,-121.99,119.84,464.51,152900
2414600400,05/08/2014,2,2,110.55,703.27,1,0,0,3,6,110.55,0.0,1939,0,98146,47.5113,-122.338,110.55,709.31,210000
2461900510,26/09/2014,4,1,93.83,557.41,1,0,0,3,6,69.68,24.15,1925,0,98136,47.5518,-122.383,134.71,557.41,350000
7695500200,23/03/2015,3,3,195.09,1661.28,2,0,0,4,8,195.09,0.0,1985,0,98059,47.4754,-122.119,193.24,1550.17,505000
251200200,27/06/2014,4,3,187.66,782.61,1,0,0,4,7,128.21,59.46,1979,0,98034,47.7262,-122.233,188.59,672.24,464900
513000550,22/09/2014,3,2,234.11,555.56,1,0,0,3,8,166.3,67.82,1957,0,98116,47.5767,-122.383,147.71,534.19,650000
8730000260,04/05/2015,2,3,127.28,105.91,2,0,0,3,8,100.33,26.94,2009,0,98133,47.7053,-122.342,127.28,101.26,369950
3395040550,28/07/2014,3,3,142.14,268.49,2,0,0,3,7,142.14,0.0,2001,0,98108,47.5434,-122.293,143.07,268.49,250000
3395040550,29/04/2015,3,3,142.14,268.49,2,0,0,3,7,142.14,0.0,2001,0,98108,47.5434,-122.293,143.07,268.49,320000
9471200200,25/03/2015,4,5,468.23,1490.9,1,0,3,3,10,317.73,150.5,1950,0,98105,47.6702,-122.26,367.89,1300.63,2530000
5469700260,03/09/2014,4,3,235.04,2294.69,2,0,0,3,7,235.04,0.0,1974,0,98031,47.3939,-122.177,246.19,2294.69,340000
2767600171,19/05/2014,2,2,93.83,182.83,2,0,0,5,5,93.83,0.0,1906,0,98107,47.6757,-122.385,163.51,390.19,440000
898000200,02/04/2015,3,1,111.48,717.86,1,0,0,4,7,111.48,0.0,1959,0,98022,47.2021,-121.999,120.77,717.02,219950
5315100806,15/09/2014,4,3,252.69,1090.67,1,0,0,5,9,252.69,0.0,1957,0,98040,47.5833,-122.242,245.26,1090.67,940000
9269200786,22/07/2014,4,2,171.87,569.03,2,0,0,3,6,103.12,68.75,1945,0,98126,47.5352,-122.37,91.97,569.03,399950
1118001370,02/01/2015,3,3,217.39,820.14,1,0,0,4,9,217.39,0.0,1954,0,98112,47.632,-122.289,323.3,792.08,1570000
3558910640,01/04/2015,4,2,172.8,905.8,1,0,0,3,7,135.64,37.16,1969,0,98034,47.7097,-122.202,176.51,828.04,528000
3761100341,28/08/2014,4,2,180.23,835.19,1,0,0,4,8,144.93,35.3,1956,0,98034,47.7021,-122.241,214.6,1091.14,545000
8682261070,27/04/2015,2,2,156.08,575.44,1,0,0,3,8,156.08,0.0,2004,0,98053,47.7136,-122.03,176.51,543.48,575000
8732040810,04/11/2014,4,3,164.44,946.12,1,0,0,3,8,116.13,48.31,1979,0,98023,47.3074,-122.385,192.31,772.95,235000
2991000400,23/07/2014,3,3,166.3,591.88,2,0,0,3,8,166.3,0.0,1998,0,98092,47.3291,-122.168,171.87,591.88,272000
2155500030,28/04/2015,4,2,159.79,891.86,1,0,0,4,8,159.79,0.0,1969,0,98059,47.4764,-122.155,154.22,995.91,380000
5727500102,26/04/2015,3,1,118.91,647.25,2,0,0,3,7,118.91,0.0,1949,0,98155,47.7512,-122.329,118.91,673.08,195000
5104510370,14/10/2014,3,3,157.0,463.4,2,0,0,3,7,157.0,0.0,2002,0,98038,47.3561,-122.015,170.01,439.71,297000
1895450200,15/04/2015,4,3,203.46,677.63,2,0,0,3,8,203.46,0.0,2003,0,98023,47.2923,-122.357,208.1,685.53,349000
8122101146,29/09/2014,2,1,65.96,483.09,1,0,2,4,6,65.96,0.0,1942,0,98126,47.5376,-122.371,149.57,483.09,320000
7789900030,25/07/2014,4,2,175.59,994.7,1,0,0,3,7,175.59,0.0,1962,0,98148,47.428,-122.326,149.57,820.05,319990
6893300350,02/06/2014,2,2,130.99,1141.03,2,0,0,5,8,130.99,0.0,1909,1988,98024,47.5242,-121.926,130.99,829.71,439900
4073800140,11/08/2014,3,4,205.31,334.45,2,0,0,3,8,169.08,36.23,1995,0,98125,47.7031,-122.279,186.73,621.52,429000
538000030,30/07/2014,3,2,143.07,580.64,1,0,0,3,7,143.07,0.0,1998,0,98038,47.3539,-122.025,192.31,580.64,272500
6632300478,16/09/2014,4,2,125.42,674.01,1,0,0,4,7,125.42,0.0,1959,0,98125,47.7287,-122.31,97.55,677.07,400000
4083800340,02/04/2015,5,2,128.21,399.48,2,0,0,3,7,128.21,0.0,1916,0,98103,47.6647,-122.337,170.01,353.03,462000
9214400135,10/03/2015,2,1,82.68,566.24,1,0,0,3,7,82.68,0.0,1947,0,98115,47.6823,-122.298,134.71,556.02,510000
8944600200,23/06/2014,3,3,176.51,302.4,2,0,0,3,8,176.51,0.0,1988,2000,98007,47.6075,-122.147,174.66,311.22,550000
8651430370,25/04/2015,3,1,115.2,483.09,1,0,0,3,6,115.2,0.0,1969,0,98042,47.3701,-122.079,80.82,483.09,150000
2296700260,26/06/2014,3,3,160.72,788.74,1,0,0,3,7,112.41,48.31,1969,0,98034,47.7187,-122.219,173.73,687.48,460000
3066400140,20/06/2014,4,3,194.17,957.45,2,0,0,3,10,194.17,0.0,1986,0,98074,47.6304,-122.051,247.12,1066.61,632500
1771100240,25/09/2014,3,2,153.29,1042.36,1,0,0,4,7,153.29,0.0,1969,0,98077,47.7567,-122.071,124.49,941.01,361000
461003251,01/08/2014,3,3,104.98,113.43,2,0,0,3,8,95.69,9.29,2004,0,98117,47.6799,-122.375,120.77,464.51,437000
8699100240,05/05/2015,6,3,301.0,534.19,1,0,0,4,6,200.67,100.33,1950,0,98002,47.3054,-122.221,114.27,534.19,370000
8691350200,17/04/2015,4,3,356.74,1128.86,2,0,0,3,10,356.74,0.0,1998,0,98075,47.5953,-121.986,330.73,1026.01,884250
2525300550,03/06/2014,3,1,111.48,923.08,1,0,0,4,6,111.48,0.0,1969,0,98038,47.3609,-122.029,111.48,946.58,225000
7452500045,05/08/2014,2,1,80.82,464.51,1,0,0,3,6,80.82,0.0,1949,0,98126,47.5186,-122.375,76.18,464.51,235000
2489200070,20/07/2014,6,4,223.89,557.41,2,0,4,3,9,206.24,17.65,1916,1990,98136,47.54,-122.382,183.95,557.41,767500
